时间,MFI,MFI六日平均,收盘价,买入,卖出,累计涨幅
2010/12/10,50.13639,54.33775915,3161.977,2,4.5,0.2487
2010/12/13,59.53846243,54.86968692,3261.061,2,4.5,3.2841
2010/12/14,60.05349687,54.97969291,3269.474,2,4.5,3.3073
2010/12/15,51.57627517,55.07614766,3247.644,2,4.5,1.5413
2010/12/16,51.96972177,56.46053941,3230.665,2,4.5,1.9077
2010/12/17,52.75220863,56.80253605,3225.661,2,4.5,3.2824
2010/12/20,53.32795662,55.89413498,3178.657,2,4.5,0.589
2010/12/21,60.19849835,53.88836535,3249.509,2,4.5,-0.3156
2010/12/22,60.63222539,50.90060665,3215.453,2,4.5,-1.6216
2010/12/23,59.88262569,47.79581272,3188.607,2,4.5,-1.7888
2010/12/24,54.02170159,44.42234795,3162.955,2,4.5,-2.0705
2010/12/27,47.30180221,42.01295104,3099.709,2,4.5,-3.9152
2010/12/28,41.29333884,42.16624658,3044.931,2,4.5,-4.2252
2010/12/29,42.27194616,43.30597017,3061.83,2,4.5,-5.8992
2010/12/30,42.00346183,45.45376393,3064.098,2,4.5,-4.7771
2010/12/31,39.6418371,47.74935434,3128.261,2,4.5,-1.8482
2011/1/4,39.56532008,49.193421,3189.682,2,4.5,0.9197
2011/1/5,48.2215755,50.5198226,3175.662,2,4.5,2.4798
2011/1/6,48.13168035,51.4793195,3159.643,2,4.5,3.7426
2011/1/7,55.15870871,52.48290895,3166.624,2,4.5,3.4085
2011/1/10,55.77700429,52.37697624,3108.187,2,4.5,1.489
2011/1/11,48.30623705,52.31872121,3124.922,2,4.5,-0.0666
2011/1/12,47.52372972,54.43572363,3142.337,2,4.5,-1.4727
2011/1/13,53.97855688,55.61884039,3141.284,2,4.5,-1.0667
2011/1/14,54.15321707,55.79050567,3091.862,2,4.5,-2.1356
2011/1/17,54.5231124,54.51792207,2974.35,2,4.5,-6.1572
2011/1/18,55.42747416,51.8849775,2977.648,2,4.5,-4.2009
2011/1/19,61.00825152,50.10456099,3044.851,2,4.5,-2.4824
2011/1/20,54.62243028,47.32401751,2944.713,2,4.5,-6.3285
2011/1/21,55.00854858,46.92605585,2983.456,2,4.5,-4.9793
2011/1/24,46.51771548,47.72480613,2954.232,2,4.5,-4.3855
2011/1/25,38.72544499,49.85848658,2938.654,2,4.5,-1.1121
2011/1/26,44.74497506,52.12530064,2978.431,2,4.5,0.1306
2011/1/27,44.32499065,54.59221078,3026.466,2,4.5,-0.5135
2011/1/28,52.23466033,58.51587857,3036.735,2,4.5,3.1146
2011/1/31,59.80105029,62.35566307,3076.508,2,4.5,3.1086
2011/2/1,59.31979818,65.18340486,3077.283,2,4.5,4.1133
2011/2/9,52.32632934,67.62980201,3040.949,2,4.5,3.4599
2011/2/10,59.54643589,71.33677887,3104.163,2,4.5,4.1851
2011/2/11,67.8669974,73.65580529,3120.956,2,4.5,3.1133
2011/2/14,75.2733673,75.44668436,3219.143,2,4.5,5.9201
2011/2/15,76.76750102,74.61749303,3217.671,2,4.5,4.5647
2011/2/16,73.99818111,72.45459037,3248.527,2,4.5,5.4985
2011/2/17,74.56819052,70.78766492,3245.907,2,4.5,6.5985
2011/2/18,73.46059437,69.01087145,3211.876,2,4.5,3.4713
2011/2/21,78.61227185,67.57149238,3257.908,2,4.5,4.3635
2011/2/22,70.29821929,66.24769991,3163.578,2,4.5,-1.678
2011/2/23,63.79008511,65.24493085,3174.742,2,4.5,-1.2794
2011/2/24,63.99662837,65.46485296,3190.935,2,4.5,-1.7283
2011/2/25,63.90742975,65.45668861,3197.617,2,4.5,-1.4382
2011/2/28,64.82431994,65.52347067,3239.559,2,4.5,0.9219
2011/3/1,70.66951703,66.70331914,3254.893,2,4.5,-0.038
2011/3/2,64.28160488,66.8744379,3243.298,2,4.5,2.5012
2011/3/3,65.10961782,68.06262456,3221.718,2,4.5,1.4829
2011/3/4,63.94764221,68.09827444,3270.666,2,4.5,2.4921
2011/3/7,64.30812217,68.73999118,3334.51,2,4.5,4.2347
2011/3/8,71.90341075,69.07419489,3337.457,2,4.5,3.0114
2011/3/9,71.69622956,68.20741393,3338.858,2,4.5,2.5801
2011/3/10,71.41072486,66.29584385,3280.259,2,4.5,1.1812
2011/3/11,65.32351711,64.34582913,3247.376,2,4.5,0.8441
2011/3/14,67.79794264,62.37485831,3262.92,2,4.5,-0.1965
2011/3/15,66.31334442,60.18381197,3203.961,2,4.5,-3.9554
2011/3/16,66.70272498,58.0394872,3248.195,2,4.5,-2.6632
2011/3/17,60.22680908,55.69441799,3197.1,2,4.5,-4.2782
2011/3/18,59.71063656,54.17700831,3215.685,2,4.5,-1.9418
2011/3/21,53.49769216,52.84122187,3207.11,2,4.5,-1.206
2011/3/22,54.65166465,51.08429037,3222.961,2,4.5,-1.1905
2011/3/23,53.44739576,49.14095928,3264.926,2,4.5,1.9185
2011/3/24,52.6323097,47.42011385,3251.361,2,4.5,0.1224
2011/3/25,51.12235102,46.82701581,3294.484,2,4.5,3.0217
2011/3/28,51.69591792,48.04786771,3290.571,2,4.5,2.3216
2011/3/29,42.95610317,49.22422089,3257.979,2,4.5,1.5978
2011/3/30,42.99167809,53.10987444,3256.08,2,4.5,1.0453
2011/3/31,43.12232319,57.22349724,3223.288,2,4.5,-1.2639
2011/4/1,49.07372149,60.8725492,3272.729,2,4.5,0.6855
2011/4/6,58.44746237,64.47251605,3311.067,2,4.5,0.5306
2011/4/7,58.75403702,66.58972422,3324.419,2,4.5,1.0527
2011/4/8,66.27002445,67.64552736,3353.358,2,4.5,2.9137
2011/4/11,67.67341493,67.45608832,3333.427,2,4.5,2.3776
2011/4/12,65.01663494,65.80192091,3326.771,2,4.5,3.185
2011/4/13,70.67352257,64.85287171,3372.031,2,4.5,3.0116
2011/4/14,71.1507114,64.03323689,3353.56,2,4.5,1.2924
2011/4/15,65.08885588,63.09608569,3358.944,2,4.5,1.0496
2011/4/18,65.1333902,62.19601484,3359.438,2,4.5,0.1938
2011/4/19,57.74841046,60.16498704,3295.812,2,4.5,-1.1057
2011/4/20,59.32233972,58.28968245,3295.758,2,4.5,-0.9076
2011/4/21,65.75571369,55.11154115,3317.367,2,4.5,-1.6124
2011/4/22,65.52780415,49.53225626,3299.942,2,4.5,-1.5899
2011/4/25,59.68843079,45.13911962,3249.574,2,4.5,-3.2767
2011/4/26,52.94722342,40.38304694,3230.96,2,4.5,-3.8642
2011/4/27,46.49658292,35.36973699,3209.503,2,4.5,-2.6344
2011/4/28,40.25349195,31.54653088,3161.776,2,4.5,-4.1199
2011/4/29,32.2800043,28.11273794,3192.723,2,4.5,-3.7968
2011/5/3,39.16898435,26.98315118,3211.132,2,4.5,-2.6949
2011/5/4,31.1519947,25.80191832,3129.028,2,4.5,-3.7255
2011/5/5,22.86736373,24.55000545,3126.117,2,4.5,-3.2457
2011/5/6,23.55734623,24.80093787,3121.396,2,4.5,-2.7326
2011/5/9,19.65073432,26.1091604,3129.759,2,4.5,-0.9776
2011/5/10,25.50248376,28.14050249,3153.221,2,4.5,-1.2068
2011/5/11,32.08158715,30.29949917,3145.085,2,4.5,-2.0414
2011/5/12,23.6405175,32.61070693,3101.603,2,4.5,-0.867
2011/5/13,24.37295822,36.51086807,3128.093,2,4.5,0.0801
2011/5/16,31.40668141,38.92411231,3100.463,2,4.5,-0.6522
2011/5/17,31.83878689,40.43394669,3116.028,2,4.5,-0.4181
2011/5/18,38.45646384,42.02851523,3139.379,2,4.5,-0.4183
2011/5/19,45.94883373,42.74144128,3120.639,2,4.5,-0.7572
2011/5/20,47.04148433,41.00952152,3121.596,2,4.5,0.656
2011/5/23,38.85242365,38.0381543,3022.98,2,4.5,-3.3573
2011/5/24,40.46568769,36.23003801,3026.223,2,4.5,-2.3667
2011/5/25,41.40619814,35.30659308,2990.343,2,4.5,-4.0543
2011/5/26,42.73402016,34.19605375,2978.381,2,4.5,-5.2037
2011/5/27,35.55731516,32.71714266,2963.308,2,4.5,-5.1129
2011/5/30,29.213281,33.64320668,2954.506,2,4.5,-5.4406
2011/5/31,28.00372593,35.65148046,3001.556,2,4.5,-0.6889
2011/6/1,34.92501812,36.55961725,3004.173,2,4.5,-0.709
2011/6/2,34.74296215,36.30031844,2955.705,2,4.5,-1.1368
2011/6/3,33.8605536,36.25971411,2986.349,2,4.5,0.3
2011/6/7,41.11369927,37.82088411,3004.262,2,4.5,1.4059
2011/6/8,41.26292369,38.11564709,3008.652,2,4.5,1.849
2011/6/9,33.45254668,38.3465844,2951.889,2,4.5,-1.6302
2011/6/10,33.36922524,39.9096774,2961.932,2,4.5,-1.3772
2011/6/13,34.49933617,41.45959882,2950.348,2,4.5,-0.1549
2011/6/14,43.22757362,42.83976511,2993.559,2,4.5,0.2729
2011/6/15,42.88227716,42.7291237,2963.119,2,4.5,-1.3437
2011/6/16,42.64854755,44.04659182,2917.578,2,4.5,-3.0267
2011/6/17,42.83110467,46.01387091,2892.157,2,4.5,-2.0113
2011/6/20,42.66875375,48.29218858,2874.896,2,4.5,-2.9483
2011/6/21,42.78033391,49.34580751,2909.073,2,4.5,-1.3684
2011/6/22,42.56372512,50.29995219,2908.582,2,4.5,-2.8499
2011/6/23,50.78708588,52.54324213,2957.629,2,4.5,-0.1468
2011/6/24,54.45222209,54.49017738,3027.47,2,4.5,3.7515
2011/6/27,56.50101074,56.05730051,3036.491,2,4.5,4.9208
2011/6/28,48.99046731,58.43488263,3041.734,2,4.5,5.6903
2011/6/29,48.505202,61.71603184,3000.169,2,4.5,3.135
2011/6/30,56.02346474,66.0928251,3044.089,2,4.5,4.6158
2011/7/1,62.46869738,68.97175499,3049.745,2,4.5,3.1153
2011/7/4,63.8549609,69.86035588,3121.98,2,4.5,3.1225
2011/7/5,70.76650345,69.54896857,3122.5,2,4.5,2.8412
2011/7/6,68.67736257,68.16223942,3113.712,2,4.5,2.3871
2011/7/7,74.76596157,66.95740422,3101.68,2,4.5,3.3672
2011/7/8,73.29704404,64.71972018,3109.183,2,4.5,2.1452
2011/7/11,67.80030275,63.8534523,3113.206,2,4.5,2.0888
2011/7/12,61.98663703,63.88525491,3056.905,2,4.5,-2.0883
2011/7/13,62.44612856,63.89066189,3106.247,2,4.5,-0.4909
2011/7/14,61.44835137,62.83397848,3115.745,2,4.5,0.0963
2011/7/15,61.33985734,60.73556993,3128.889,2,4.5,0.9046
2011/7/18,68.09943674,57.21510624,3122.6,2,4.5,0.4617
2011/7/19,67.99111845,52.74612718,3095.125,2,4.5,-0.5476
2011/7/20,62.01907891,47.95013896,3091.567,2,4.5,1.1459
2011/7/21,56.10602805,44.19716846,3059.139,2,4.5,-1.5171
2011/7/22,48.8579001,41.46317384,3067.985,2,4.5,-1.5337
2011/7/25,40.21707519,40.95014981,2968.289,2,4.5,-5.2052
2011/7/26,41.28556236,40.73604138,2977.766,2,4.5,-4.6849
2011/7/27,39.21518915,39.97285403,3000.052,2,4.5,-3.0566
2011/7/28,39.5012559,39.03853019,2981.002,2,4.5,-3.5766
2011/7/29,39.70206033,36.51307079,2972.079,2,4.5,-2.827
2011/8/1,45.77975594,33.87864682,2977.721,2,4.5,-2.9264
2011/8/2,38.93242461,30.1162416,2956.383,2,4.5,-0.3934
2011/8/3,36.70643828,28.82036671,2954.87,2,4.5,-0.7639
2011/8/4,33.6092461,29.11985791,2960.309,2,4.5,-1.3282
2011/8/5,24.34849946,31.4117622,2897.417,2,4.5,-2.8177
2011/8/8,23.89551654,36.48154241,2793.897,2,4.5,-6.0912
2011/8/9,23.20532463,41.64024833,2798.19,2,4.5,-6.1273
2011/8/10,31.15717525,47.04793714,2824.12,2,4.5,-4.484
2011/8/11,38.5033855,51.22848415,2866.924,2,4.5,-2.9171
2011/8/12,47.36067183,53.26495226,2875.365,2,4.5,-2.8068
2011/8/15,54.76718072,53.90602649,2917.883,2,4.5,0.7964
2011/8/16,54.84775203,53.22071695,2897.581,2,4.5,3.6734
2011/8/17,55.65145753,52.52919221,2886.013,2,4.5,3.1205
2011/8/18,56.24045727,53.11748349,2834.254,2,4.5,0.4004
2011/8/19,50.7221942,55.05464995,2807.664,2,4.5,-2.0535
2011/8/22,51.20711719,58.30467384,2777.787,2,4.5,-3.412
2011/8/23,50.6553235,61.360801,2821.003,2,4.5,-3.3349
2011/8/24,50.69860355,63.45208121,2810.016,2,4.5,-3.0286
2011/8/25,59.18120524,65.25517437,2903.837,2,4.5,0.7094
2011/8/26,67.86345605,64.44574677,2901.216,2,4.5,2.4125
2011/8/29,70.2223375,60.9659876,2852.809,2,4.5,1.6822
2011/8/30,69.54388018,57.25718668,2841.74,2,4.5,2.3583
2011/8/31,63.20300476,54.79905171,2846.776,2,4.5,0.9797
2011/9/1,61.5171625,54.53057904,2834.535,2,4.5,0.9392
2011/9/2,54.32463961,54.68979366,2803.854,2,4.5,-3.482
2011/9/5,46.98490104,55.11998165,2743.817,2,4.5,-5.5329
2011/9/6,47.96953199,56.68748078,2723.303,2,4.5,-4.612
2011/9/7,54.79507037,57.40295818,2779.09,2,4.5,-2.1755
2011/9/8,61.59216875,56.61672434,2756.105,2,4.5,-3.1798
2011/9/9,62.47245022,55.03673315,2751.095,2,4.5,-2.9316
2011/9/13,56.90576751,51.91315318,2720.283,2,4.5,-2.9692
2011/9/14,56.38989581,51.48272621,2733.108,2,4.5,-0.3565
2011/9/15,52.26239641,49.67782396,2729.051,2,4.5,0.2427
2011/9/16,50.07766736,48.37563222,2733.987,2,4.5,-1.6249
2011/9/19,52.11222159,47.35170965,2679.27,2,4.5,-2.7992
2011/9/20,43.7309704,47.11315656,2689.845,2,4.5,-2.2227
2011/9/21,54.32320568,47.10058617,2771.011,2,4.5,1.9148
2011/9/22,45.56048231,44.25924854,2685.688,2,4.5,-1.6358
2011/9/23,44.44924596,42.84016435,2669.478,2,4.5,-2.091
2011/9/26,43.93413195,41.60527574,2610.919,2,4.5,-4.4655
2011/9/27,50.68090304,40.7129821,2637.879,2,4.5,-1.4315
2011/9/28,43.65554805,39.30999727,2610.59,2,4.5,-2.8607
2011/9/29,37.27517993,39.61317322,2588.185,2,4.5,-6.7364
2011/9/30,37.04597715,40.866001,2581.351,2,4.5,-3.9213
2011/10/10,37.03991433,43.04500686,2557.082,2,4.5,-4.2579
2011/10/11,38.5803701,43.82341685,2551.994,2,4.5,-2.2633
2011/10/12,42.26299409,44.56527078,2644.758,2,4.5,0.3391
2011/10/13,45.47460371,44.75449624,2662.601,2,4.5,2.0483
2011/10/14,44.79214661,44.54898011,2653.782,2,4.5,2.5753
2011/10/17,50.1200123,44.62248602,2666.951,2,4.5,3.3355
2011/10/18,41.7103743,45.15405322,2592.209,2,4.5,1.4732
2011/10/19,43.03149364,48.54072741,2583.081,2,4.5,1.3201
2011/10/20,43.39834688,52.71183448,2520.532,2,4.5,-4.7364
2011/10/21,44.24150696,57.85863693,2507.877,2,4.5,-5.9132
2011/10/24,45.23318206,61.66309124,2576.669,2,4.5,-2.839
2011/10/25,53.30941548,65.23213166,2625.425,2,4.5,-1.443
2011/10/26,62.03041944,67.49884465,2651.652,2,4.5,2.3585
2011/10/27,68.05813604,69.56315252,2657.478,2,4.5,2.9303
2011/10/28,74.27916158,70.78145028,2709.017,2,4.5,7.2912
2011/10/31,67.06823283,70.82815873,2695.307,2,4.5,7.2872
2011/11/1,66.64742457,71.77661779,2697.534,2,4.5,4.6268
2011/11/2,66.90969343,73.65072104,2742.39,2,4.5,4.3975
2011/11/3,74.41626665,75.10177821,2744.301,2,4.5,3.4682
2011/11/4,75.3679226,74.50034271,2763.746,2,4.5,3.9571
2011/11/7,74.55941231,73.68542764,2736.248,2,4.5,1.0227
2011/11/8,72.75898719,72.81594206,2727.71,2,4.5,1.2168
2011/11/9,77.89204403,71.08652209,2751.654,2,4.5,2.012
2011/11/10,75.61603648,67.38849388,2699.588,2,4.5,-1.5431
2011/11/11,70.80765366,64.18810554,2695.002,2,4.5,-1.7827
2011/11/14,70.47843219,60.84515401,2750.195,2,4.5,-0.4433
2011/11/15,69.3424988,56.38766719,2744.68,2,4.5,0.3512
2011/11/16,62.38246737,50.42561768,2670.116,2,4.5,-2.0535
2011/11/17,55.70387474,44.0870738,2662.017,2,4.5,-3.2346
2011/11/18,56.41370648,39.03709205,2606.495,2,4.5,-3.4281
2011/11/21,50.74994449,34.0662707,2609.687,2,4.5,-3.1357
2011/11/22,43.73351124,29.58007643,2609.475,2,4.5,-5.1918
2011/11/23,33.57020178,26.35698256,2584.011,2,4.5,-5.9671
2011/11/24,24.35120405,26.6298637,2588.915,2,4.5,-3.0606
2011/11/25,25.40398428,27.0462425,2569.973,2,4.5,-3.489
2011/11/28,26.58877839,25.93147147,2573.321,2,4.5,-1.273
2011/11/29,23.83277882,24.83633186,2608.569,2,4.5,-0.0258
2011/11/30,24.39494805,25.13100391,2521.52,2,4.5,-3.3547
2011/12/1,35.20748863,25.48559068,2583.613,2,4.5,0.0836
2011/12/2,26.84947685,24.08738847,2557.311,2,4.5,-1.1242
2011/12/5,18.71535805,24.1678677,2521.385,2,4.5,-1.7973
2011/12/6,20.01794077,25.55066902,2516.341,2,4.5,-2.1276
2011/12/7,25.6008111,26.7874789,2528.228,2,4.5,-3.0249
2011/12/8,26.52246867,26.99246533,2525.001,2,4.5,0.1845
2011/12/9,26.81827535,28.21904808,2503.461,2,4.5,-3.1311
2011/12/12,27.33235225,28.21464074,2477.692,2,4.5,-3.1424
2011/12/13,27.01216596,29.39031804,2421.928,2,4.5,-3.9882
2011/12/14,27.43880006,28.46728884,2397.48,2,4.5,-4.7976
2011/12/15,26.83072968,27.46220635,2340.788,2,4.5,-7.6346
2011/12/16,33.88196515,27.8284664,2390.129,2,4.5,-5.3991
2011/12/19,26.79183136,27.01892661,2384.408,2,4.5,-4.7854
2011/12/20,34.38641603,26.41128294,2377.073,2,4.5,-4.0637
2011/12/21,21.47399074,24.51809876,2339.108,2,4.5,-3.4102
2011/12/22,21.40830513,25.85819595,2341.335,2,4.5,-2.3056
2011/12/23,29.02828996,28.35874344,2359.159,2,4.5,0.8203
2011/12/26,29.02472647,29.63053538,2335.702,2,4.5,-2.2819
2011/12/27,23.14596932,30.69848121,2305.035,2,4.5,-3.3555
2011/12/28,23.02731094,32.77982921,2307.928,2,4.5,-2.9224
2011/12/29,29.51457391,35.26902508,2311.361,2,4.5,-1.1766
2011/12/30,36.41159004,38.73503166,2345.742,2,4.5,0.2157
2012/1/4,36.65904162,41.46140132,2298.753,2,4.5,-2.5488
2012/1/5,35.4324014,45.2810512,2276.385,2,4.5,-2.5275
2012/1/6,35.63405732,49.13458521,2290.601,2,4.5,-0.59
2012/1/9,37.96248618,52.05776461,2368.57,2,4.5,2.6884
2012/1/10,50.31061341,55.81127779,2447.349,2,4.5,5.8657
2012/1/11,52.76980802,58.60081994,2435.608,2,4.5,3.8985
2012/1/12,59.57694089,61.9607131,2435.219,2,4.5,5.8857
2012/1/13,58.55360545,64.35849795,2394.334,2,4.5,5.1798
2012/1/16,53.1731337,65.93919181,2345.649,2,4.5,2.522
2012/1/17,60.48356525,68.44408455,2460.601,2,4.5,4.0187
2012/1/18,67.04786632,69.81657479,2422.189,2,4.5,-0.8684
2012/1/19,72.92916696,70.94369157,2468.35,2,4.5,1.5171
2012/1/20,73.96365002,71.08260691,2504.086,2,4.5,2.9809
2012/1/30,68.03776861,70.82572937,2460.72,2,4.5,2.928
2012/1/31,68.20249012,70.39972895,2464.26,2,4.5,5.1052
2012/2/1,68.71850668,70.03786734,2428.994,2,4.5,-1.2265
2012/2/2,73.81056703,70.83133854,2486.238,2,4.5,2.6913
2012/2/3,73.762659,71.68133073,2506.09,2,4.5,1.584
2012/2/6,72.42238475,71.21482549,2504.322,2,4.5,0.0657
2012/2/7,65.48176614,69.7914392,2457.954,2,4.5,-0.054
2012/2/8,66.03132043,69.56478269,2528.236,2,4.5,2.6615
2012/2/9,73.47933387,67.87956345,2529.231,2,4.5,4.132
2012/2/10,78.91052019,65.99314951,2533.624,2,4.5,1.949
2012/2/13,70.96362753,64.17486721,2531.981,2,4.5,1.0857
2012/2/14,63.88206703,63.44746976,2522.107,2,4.5,0.7662
2012/2/15,64.12182709,64.18025636,2549.607,2,4.5,3.7081
2012/2/16,55.92000501,65.03410051,2536.074,2,4.5,0.3179
2012/2/17,62.1608502,67.5408588,2537.086,2,4.5,0.3184
2012/2/20,68.00082638,70.12468766,2540.706,2,4.5,0.2874
2012/2/21,66.59924283,70.33050951,2562.453,2,4.5,1.2081
2012/2/22,68.27878664,69.6415163,2597.476,2,4.5,2.9649
2012/2/23,69.24489199,67.71788054,2606.256,2,4.5,2.2125
2012/2/24,70.96055474,66.72053518,2648.017,2,4.5,4.3456
2012/2/27,77.6638234,66.38620467,2656.573,2,4.5,4.6288
2012/2/28,69.23575744,63.82037449,2662.463,2,4.5,4.7078
2012/2/29,62.4652836,62.61368189,2634.143,2,4.5,2.7882
2012/3/1,56.73697205,62.67127708,2633.345,2,4.5,1.3911
2012/3/2,63.26081986,63.69203071,2679.934,2,4.5,2.8223
2012/3/5,68.95457166,63.44349095,2662.698,2,4.5,0.5768
2012/3/6,62.26884232,62.13797132,2621.052,2,4.5,-1.3104
2012/3/7,61.99560184,60.34005663,2603.005,2,4.5,-2.2206
2012/3/8,62.81085472,57.21631551,2635.791,2,4.5,0.1026
2012/3/9,62.86149388,53.48474356,2664.302,2,4.5,1.2146
2012/3/12,61.76958125,50.98066826,2654.402,2,4.5,-0.9262
2012/3/13,61.12145388,48.6770384,2681.073,2,4.5,0.7218
2012/3/14,51.48135422,46.34935567,2605.106,2,4.5,-0.5476
2012/3/15,43.25315511,44.58460697,2585.546,2,4.5,-0.6099
2012/3/16,40.42142302,43.01301739,2623.52,2,4.5,-0.4007
2012/3/19,47.83704206,42.13090465,2630.013,2,4.5,-1.2349
2012/3/20,47.94780212,40.90103011,2584.445,2,4.5,-2.5959
2012/3/21,47.1553575,38.52041024,2587.793,2,4.5,-3.4712
2012/3/22,40.89286202,35.1646385,2583.747,2,4.5,-0.794
2012/3/23,33.82361763,33.79477659,2552.94,2,4.5,-1.2355
2012/3/26,35.12874659,33.48373151,2555.442,2,4.5,-2.6062
2012/3/27,40.45779482,34.50467343,2547.143,2,4.5,-3.1785
2012/3/28,33.66408286,35.04964761,2474.9,2,4.5,-4.2821
2012/3/29,27.02072707,35.38030042,2443.122,2,4.5,-5.6956
2012/3/30,32.67369056,36.51743608,2454.899,2,4.5,-5.0573
2012/4/5,31.95734714,38.27352427,2512.832,2,4.5,-1.5051
2012/4/6,41.2543981,41.68335289,2519.83,2,4.5,-1.3246
2012/4/9,43.72763995,43.60619258,2495.146,2,4.5,-1.9794
2012/4/10,35.64799972,45.19923665,2519.788,2,4.5,1.8444
2012/4/11,33.84354103,49.33057634,2520.036,2,4.5,3.1382
2012/4/12,43.21021967,53.8794202,2570.436,2,4.5,4.6562
2012/4/13,52.4163189,58.25977356,2580.454,2,4.5,2.686
2012/4/16,52.79143622,60.83166336,2574.044,2,4.5,2.1591
2012/4/17,53.28590437,61.90393973,2541.883,2,4.5,1.8893
2012/4/18,60.43603785,62.99878713,2599.908,2,4.5,3.1845
2012/4/19,61.1366042,63.07543308,2596.056,2,4.5,3.0265
2012/4/20,69.49233984,62.83162367,2626.839,2,4.5,2.2123
2012/4/23,67.84765768,62.41674783,2606.038,2,4.5,1.0307
2012/4/24,59.22509444,62.41528075,2604.866,2,4.5,1.2341
2012/4/25,59.85498878,63.91902154,2625.99,2,4.5,3.2944
2012/4/26,60.89591355,65.43773397,2631.487,2,4.5,1.2209
2012/4/27,59.67374775,66.44281172,2626.157,2,4.5,1.1666
2012/5/2,67.0030848,67.36155039,2683.487,2,4.5,2.1638
2012/5/3,67.83885515,66.06362656,2691.518,2,4.5,3.255
2012/5/4,68.24753924,63.78028728,2715.879,2,4.5,4.2051
2012/5/7,68.96726334,60.31471535,2717.778,2,4.5,3.4641
2012/5/8,66.92638003,56.85215837,2709.116,2,4.5,2.9361
2012/5/9,65.18617981,54.0088238,2657.514,2,4.5,1.2338
2012/5/10,59.21554178,51.25331945,2657.214,2,4.5,-0.9605
2012/5/11,54.13881948,48.38088593,2636.917,2,4.5,-2.0236
2012/5/14,47.45410765,47.28811846,2615.534,2,4.5,-3.7396
2012/5/15,48.1919215,46.8338959,2617.374,2,4.5,-3.7392
2012/5/16,49.8663726,44.99226451,2574.647,2,4.5,-5.0529
2012/5/17,48.65315367,41.47564899,2613.942,2,4.5,-1.6219
2012/5/18,41.98094069,36.57151764,2573.976,2,4.5,-3.1396
2012/5/21,47.58221467,34.28537552,2587.231,2,4.5,-1.8608
2012/5/22,44.72877227,32.8335409,2627.525,2,4.5,0.5075
2012/5/23,37.14213318,33.14323858,2616.869,2,4.5,0.0316
2012/5/24,28.76667946,34.68337659,2595.26,2,4.5,0.8382
2012/5/25,19.22836557,38.85256216,2573.103,2,4.5,-1.5417
2012/5/28,28.26408797,44.52933097,2614.689,2,4.5,1.6035
2012/5/29,38.87120691,48.77960116,2650.854,2,4.5,2.4716
2012/5/30,46.58695835,50.27561884,2642.258,2,4.5,0.5899
2012/5/31,46.38296129,50.59714702,2632.042,2,4.5,0.6089
2012/6/1,53.78179288,49.89805932,2632.998,2,4.5,1.471
2012/6/4,53.28897841,47.9090732,2559.026,2,4.5,-0.4847
2012/6/5,53.76570913,46.07895077,2558.842,2,4.5,-2.1081
2012/6/6,47.84731299,45.32638475,2557.401,2,4.5,-3.5475
2012/6/7,48.51612745,46.59890233,2542.184,2,4.5,-3.8182
2012/6/8,42.18843509,46.45422954,2524.329,2,4.5,-4.1339
2012/6/11,41.84787614,46.79531855,2558.265,2,4.5,-2.8258
2012/6/12,42.3082438,45.89184796,2540.178,2,4.5,-0.7234
2012/6/13,49.25031304,45.0821399,2580.636,2,4.5,0.8765
2012/6/14,55.48241848,41.83855463,2560.421,2,4.5,0.1495
2012/6/15,47.64809068,37.68874364,2568.054,2,4.5,1.0426
2012/6/18,44.23496916,34.91709861,2581.212,2,4.5,2.2573
2012/6/19,36.42705261,33.69551887,2558.621,2,4.5,0.0377
2012/6/20,37.44999541,33.84391478,2552.611,2,4.5,0.5098
2012/6/21,29.78880147,35.11410655,2512.185,2,4.5,-2.6666
2012/6/25,30.58355251,37.64407534,2456.518,2,4.5,-4.0992
2012/6/26,31.01822049,41.28808415,2454.915,2,4.5,-4.4626
2012/6/27,36.90549075,43.53569456,2447.195,2,4.5,-5.2895
2012/6/28,37.31742803,43.51962807,2425.729,2,4.5,-5.2915
2012/6/29,45.07114602,45.00435369,2461.612,2,4.5,-3.5773
2012/7/2,44.96861426,43.82392214,2465.238,2,4.5,-1.8463
2012/7/3,52.44760532,42.65116719,2468.721,2,4.5,0.5109
2012/7/4,44.503883,41.3352687,2464.919,2,4.5,0.4222
2012/7/5,36.80909182,42.79177857,2430.37,2,4.5,-0.6649
2012/7/6,46.22578172,46.71915023,2472.614,2,4.5,1.9505
2012/7/9,37.98855674,48.88717291,2416.036,2,4.5,-1.817
2012/7/10,37.93208458,51.47779568,2406.706,2,4.5,-2.3505
2012/7/11,44.55221437,53.91145633,2425.572,2,4.5,-1.7079
2012/7/12,53.24294222,55.35838584,2449.181,2,4.5,-0.5806
2012/7/13,60.37332174,54.22813419,2450.633,2,4.5,0.8803
2012/7/16,59.23391783,50.8617367,2399.731,2,4.5,-2.935
2012/7/17,53.53229332,48.62545072,2414.201,2,4.5,-0.0438
2012/7/18,52.53404853,47.48500329,2414.335,2,4.5,0.348
2012/7/19,53.23379138,45.23112792,2424.322,2,4.5,-0.0222
2012/7/20,46.46143235,43.10380936,2398.455,2,4.5,-2.0625
2012/7/23,40.17493681,42.18304772,2365.431,2,4.5,-3.4987
2012/7/24,45.81620191,41.15412075,2375.992,2,4.5,-0.9751
