时间,MFI原始,MFI六日平均,收盘价,累计涨幅,MFI,买入,卖出
2016/1/14,21.92409696,17.54180072,3221.571,-8.9753,0.877090036,2,4.5
2016/1/15,14.73431887,16.53806452,3118.73,-5.2343,0.826903226,2,4.5
2016/1/18,15.39463869,17.65540303,3130.729,-6.8888,0.882770152,2,4.5
2016/1/19,22.1890289,17.15252741,3223.125,1.0933,0.85762637,2,4.5
2016/1/20,15.4596161,15.42974334,3174.378,-1.1477,0.771487167,2,4.5
2016/1/21,15.5491048,14.95464268,3081.345,-2.2178,0.747732134,2,4.5
2016/1/22,15.90167973,15.66292867,3113.463,-3.2571,0.783146433,2,4.5
2016/1/25,21.43834999,16.42084891,3128.886,0.4306,0.821042445,2,4.5
2016/1/26,12.37738494,17.26398478,2940.509,-5.9747,0.863199239,2,4.5
2016/1/27,11.85232446,19.81169026,2930.352,-9.2714,0.990584513,2,4.5
2016/1/28,12.60901215,23.60322949,2853.756,-10.3729,1.180161475,2,4.5
2016/1/29,19.79882073,27.38489872,2946.09,-4.2067,1.369244936,2,4.5
2016/2/1,20.44920118,28.6021463,2901.048,-6.7779,1.430107315,2,4.5
2016/2/2,26.49716519,31.18994796,2961.334,-5.1952,1.559497398,2,4.5
2016/2/3,27.66361783,34.29545913,2948.639,0.3967,1.714772956,2,4.5
2016/2/4,34.60155987,38.53469129,2984.76,1.9671,1.926734564,2,4.5
2016/2/5,35.29902753,40.58568453,2963.789,3.8784,2.029284227,2,4.5
2016/2/15,27.10230619,44.12187563,2946.707,0.0665,2.206093781,2,4.5
2016/2/16,35.97601117,49.10664824,3037.035,4.6608,2.455332412,2,4.5
2016/2/17,45.13023217,53.82036765,3063.32,3.4482,2.691018382,2,4.5
2016/2/18,53.0990108,55.42964419,3053.698,3.5628,2.77148221,2,4.5
2016/2/19,46.90751934,55.58467722,3051.585,2.2686,2.779233861,2,4.5
2016/2/22,56.5161741,55.61028283,3118.867,5.1761,2.780514142,2,4.5
2016/2/23,57.01094189,55.0444894,3089.363,4.8065,2.75222447,2,4.5
2016/2/24,64.25832759,54.79904232,3109.545,2.3944,2.739952116,2,4.5
2016/2/25,54.78589144,54.48967907,2918.75,-4.6069,2.724483953,2,4.5
2016/2/26,54.02920895,56.88265873,2948.031,-3.2896,2.844132936,2,4.5
2016/2/29,47.06115302,59.4656498,2877.467,-5.614,2.97328249,2,4.5
2016/3/1,53.12141351,62.03833025,2930.694,-5.9691,3.101916512,2,4.5
2016/3/2,55.53825939,62.57786573,3051.333,-0.9067,3.128893286,2,4.5
2016/3/3,62.4021481,62.77269141,3058.422,-1.3277,3.138634571,2,4.5
2016/3/4,69.14376939,60.87758814,3093.889,5.9678,3.043879407,2,4.5
2016/3/7,69.5271554,58.91933799,3104.84,5.3185,2.945966899,2,4.5
2016/3/8,62.4972357,55.92970855,3107.673,7.8033,2.796485427,2,4.5
2016/3/9,56.3586264,55.42830082,3071.907,4.8026,2.771415041,2,4.5
2016/3/10,56.7072135,56.98369909,3013.146,-1.2267,2.849184954,2,4.5
2016/3/11,51.03152844,59.81304232,3018.284,-1.2885,2.990652116,2,4.5
2016/3/14,57.3942685,63.88537013,3065.69,-0.8776,3.194268507,2,4.5
2016/3/15,51.58937876,65.48069694,3074.78,-0.935,3.274034847,2,4.5
2016/3/16,59.48878935,66.80861888,3090.033,-0.5301,3.340430944,2,4.5
2016/3/17,65.69101597,65.30266772,3124.204,1.7266,3.265133386,2,4.5
2016/3/18,73.68327292,61.7039816,3171.963,5.1682,3.08519908,2,4.5
2016/3/21,75.4654953,56.89026062,3249.437,7.4402,2.844513031,2,4.5
2016/3/22,66.96622932,51.82588057,3225.79,5.1419,2.591294029,2,4.5
2016/3/23,59.55691041,49.08724314,3236.092,5.1648,2.454362157,2,4.5
2016/3/24,50.45308241,48.4501784,3181.851,2.9926,2.42250892,2,4.5
2016/3/25,44.09889926,48.28346406,3197.817,2.3886,2.414173203,2,4.5
2016/3/28,44.80094698,50.24368517,3169.728,-0.0185,2.512184259,2,4.5
2016/3/29,45.07921506,52.09451646,3135.41,-3.5437,2.604725823,2,4.5
2016/3/30,50.53440474,52.87985061,3216.275,-0.2369,2.64399253,2,4.5
2016/3/31,55.73452193,51.38285441,3218.088,-0.4999,2.569142721,2,4.5
2016/4/1,49.45279637,48.38626966,3221.895,1.2945,2.419313483,2,4.5
2016/4/5,55.86022596,46.70596016,3264.486,2.1146,2.335298008,2,4.5
2016/4/6,55.90593473,45.64245478,3257.528,2.7799,2.282122739,2,4.5
2016/4/7,49.79121991,45.80832384,3209.29,2.3818,2.290416192,2,4.5
2016/4/8,41.55242757,47.97901633,3185.726,-0.9315,2.398950817,2,4.5
2016/4/11,37.75501344,51.55345845,3230.096,0.4049,2.577672922,2,4.5
2016/4/12,39.37093934,56.66972052,3218.45,-0.0739,2.833486026,2,4.5
2016/4/13,49.47919366,60.07383356,3261.383,-0.0618,3.003691678,2,4.5
2016/4/14,56.9011491,60.69235626,3275.832,0.5943,3.034617813,2,4.5
2016/4/15,62.81537489,60.30094243,3272.205,1.9644,3.015047121,2,4.5
2016/4/18,62.99908025,57.81661906,3228.453,1.3615,2.890830953,2,4.5
2016/4/19,68.45258591,54.93203019,3238.303,0.2738,2.74660151,2,4.5
2016/4/20,59.79561757,52.11025108,3181.026,-1.1344,2.605512554,2,4.5
2016/4/21,53.19032986,50.92299513,3160.603,-3.1104,2.546149757,2,4.5
2016/4/22,54.55266609,50.43023842,3174.901,-3.101,2.521511921,2,4.5
2016/4/25,47.90943466,50.89392089,3162.033,-3.3956,2.544696044,2,4.5
2016/4/26,45.69154705,51.84224415,3179.16,-1.5168,2.592112208,2,4.5
2016/4/27,51.52191123,51.85456727,3165.916,-2.2385,2.592728363,2,4.5
2016/4/28,52.67208189,49.44825628,3160.581,-0.6383,2.472412814,2,4.5
2016/4/29,50.23378961,46.86394998,3156.745,-0.1177,2.343197499,2,4.5
2016/5/3,57.33476088,43.61767023,3213.54,1.2291,2.180883512,2,4.5
2016/5/4,53.59937424,40.76204787,3209.461,1.5075,2.038102393,2,4.5
2016/5/5,45.76548576,38.70435991,3213.92,1.1047,1.935217995,2,4.5
2016/5/6,37.08404527,39.00497298,3130.354,-1.0788,1.950248649,2,4.5
2016/5/9,37.1662441,41.73286154,3065.615,-2.9784,2.086643077,2,4.5
2016/5/10,30.75611116,44.4803807,3069.112,-2.7429,2.224019035,2,4.5
2016/5/11,40.20102669,47.20906063,3082.809,-4.0958,2.360453031,2,4.5
2016/5/12,41.25324648,49.35419734,3090.137,-3.7312,2.467709867,2,4.5
2016/5/13,47.56916417,50.45180672,3074.935,-4.3621,2.522590336,2,4.5
2016/5/16,53.45137665,50.1518748,3095.309,-1.0994,2.50759374,2,4.5
2016/5/17,53.65135903,47.59727072,3086.025,0.6688,2.379863536,2,4.5
2016/5/18,47.12819074,46.08568463,3068.036,-0.0282,2.304284231,2,4.5
2016/5/19,53.07184696,46.06521203,3062.5,-0.6549,2.303260602,2,4.5
2016/5/20,47.83890275,46.49216015,3078.218,-0.3794,2.324608008,2,4.5
2016/5/23,45.76957267,47.85213331,3087.222,0.4051,2.392606666,2,4.5
2016/5/24,38.12375217,50.0102129,3063.556,-1.0241,2.500510645,2,4.5
2016/5/25,44.58184249,55.01073283,3059.226,-0.8655,2.750536642,2,4.5
2016/5/26,47.00535517,57.63421599,3064.211,-0.1196,2.881710799,2,4.5
2016/5/27,55.63353566,60.13405222,3062.499,0.0049,3.006702611,2,4.5
2016/5/30,55.99874174,60.06025883,3066.709,-0.3708,3.003012941,2,4.5
2016/5/31,58.71805018,60.02036681,3169.56,2.6905,3.001018341,2,4.5
2016/6/1,68.12687176,58.45483896,3160.547,3.1728,2.922741948,2,4.5
2016/6/2,60.32274142,55.04827068,3167.1,3.5214,2.752413534,2,4.5
2016/6/3,62.00437254,52.02145084,3189.325,4.0602,2.601072542,2,4.5
2016/6/6,55.19077531,49.792917,3178.788,3.7857,2.48964585,2,4.5
2016/6/7,55.75938967,48.89412158,3177.054,3.5936,2.444706079,2,4.5
2016/6/8,49.32488304,48.90031899,3163.986,-0.1715,2.44501595,2,4.5
2016/6/13,47.68746207,49.12933638,3066.341,-2.9733,2.456466819,2,4.5
2016/6/14,42.16182238,50.64077341,3075.983,-2.8662,2.532038671,2,4.5
2016/6/15,48.63316951,52.61949863,3116.368,-2.2551,2.630974931,2,4.5
2016/6/16,49.7980028,52.18223613,3094.675,-2.6208,2.609111807,2,4.5
2016/6/17,55.79657415,51.44023888,3110.357,-2.0594,2.572011944,2,4.5
2016/6/20,50.69898739,49.52767725,3112.674,-1.5736,2.476383863,2,4.5
2016/6/21,56.75608425,49.74067138,3106.317,1.3083,2.487033569,2,4.5
2016/6/22,54.03417367,50.19333165,3133.961,1.8838,2.509666583,2,4.5
2016/6/23,46.00959453,52.22881147,3117.317,0.0398,2.611440573,2,4.5
2016/6/24,45.34601928,56.85110256,3077.156,-0.5524,2.842555128,2,4.5
2016/6/27,44.3212044,62.73629044,3120.544,0.3508,3.136814522,2,4.5
2016/6/28,51.97695215,68.91300628,3136.401,0.7844,3.445650314,2,4.5
2016/6/29,59.4720459,72.28420523,3151.39,1.4665,3.614210262,2,4.5
2016/6/30,66.24705254,74.53291631,3153.921,0.6569,3.726645815,2,4.5
2016/7/1,73.74334108,75.3992825,3154.2,1.1968,3.769964125,2,4.5
2016/7/4,80.65714656,75.19881596,3204.696,4.086,3.759940798,2,4.5
2016/7/5,81.38149946,74.18266644,3207.383,2.7598,3.709133322,2,4.5
2016/7/6,72.20414584,74.02649697,3216.803,2.5454,3.701324849,2,4.5
2016/7/7,72.96431235,75.32483119,3209.954,1.8546,3.766241559,2,4.5
2016/7/8,71.44524972,76.54580226,3192.281,1.2237,3.827290113,2,4.5
2016/7/11,72.54054179,76.9411375,3203.33,1.561,3.847056875,2,4.5
2016/7/12,74.56024948,76.21606424,3273.182,2.1407,3.810803212,2,4.5
2016/7/13,80.44448264,74.39602031,3282.868,2.3528,3.719801015,2,4.5
2016/7/14,79.99415114,71.65574776,3276.764,1.8731,3.582787388,2,4.5
2016/7/15,80.29013882,67.92967318,3276.278,2.0712,3.396483659,2,4.5
2016/7/18,73.81726111,63.12988063,3262.022,2.1867,3.156494032,2,4.5
2016/7/19,68.19010225,60.55274207,3248.234,1.4179,3.027637103,2,4.5
2016/7/20,63.63998589,57.38434613,3237.605,-1.0899,2.869217306,2,4.5
2016/7/21,64.00284736,56.04157944,3252.523,-0.9251,2.802078972,2,4.5
2016/7/22,57.63770363,53.43630085,3225.162,-1.5803,2.671815042,2,4.5
2016/7/25,51.49138355,50.37002922,3230.885,-1.3881,2.518501461,2,4.5
2016/7/26,58.35442973,47.42932107,3269.588,0.2449,2.371466053,2,4.5
2016/7/27,49.17972659,44.44375263,3218.243,-0.9028,2.222187632,2,4.5
2016/7/28,55.58338579,42.73705443,3221.136,-0.4857,2.136852722,2,4.5
2016/7/29,48.3711758,41.20145493,3203.93,-1.4806,2.060072747,2,4.5
2016/8/1,39.24007386,42.07510292,3176.809,-1.4859,2.103755146,2,4.5
2016/8/2,33.84713465,45.57614293,3189.053,-1.2779,2.278807146,2,4.5
2016/8/3,40.4410191,49.99922429,3193.507,-2.3361,2.499961214,2,4.5
2016/8/4,38.9395374,53.19894158,3201.289,-0.522,2.659947079,2,4.5
2016/8/5,46.36978877,57.79774241,3205.11,-0.4925,2.889887121,2,4.5
2016/8/8,53.61306371,61.7310125,3234.183,0.9488,3.086550625,2,4.5
2016/8/9,60.24631393,66.39506674,3256.981,2.5002,3.319753337,2,4.5
2016/8/10,60.38562279,68.43407195,3243.341,1.696,3.421703598,2,4.5
2016/8/11,59.63932288,69.98488524,3233.36,1.2486,3.499244262,2,4.5
2016/8/12,66.53234238,71.37999935,3294.234,2.8876,3.568999967,2,4.5
2016/8/15,69.96940933,70.67469693,3393.424,5.7792,3.533734847,2,4.5
2016/8/16,81.59738914,68.54361206,3378.245,4.4248,3.427180603,2,4.5
2016/8/17,72.4803452,63.70507946,3373.048,3.566,3.185253973,2,4.5
2016/8/18,69.69050252,59.51891607,3364.485,3.731,2.975945804,2,4.5
2016/8/19,68.01000751,55.78379149,3365.02,4.0546,2.789189575,2,4.5
2016/8/22,62.3005279,51.50071158,3336.795,1.3331,2.575035579,2,4.5
2016/8/23,57.1829001,48.09450487,3341.83,-1.527,2.404725243,2,4.5
2016/8/24,52.56619353,46.43019857,3329.863,-1.4378,2.321509929,2,4.5
2016/8/25,47.36336487,44.49720786,3308.972,-1.9113,2.224860393,2,4.5
2016/8/26,47.27975506,41.55173244,3307.09,-1.7144,2.077586622,2,4.5
2016/8/29,42.31152802,37.56016055,3307.781,-1.7094,1.878008027,2,4.5
2016/8/30,41.86328764,35.77995399,3311.987,-0.7434,1.7889977,2,4.5
2016/8/31,47.19706232,35.60904739,3327.794,-0.4171,1.78045237,2,4.5
2016/9/1,40.96824924,34.82380202,3301.577,-0.8468,1.741190101,2,4.5
2016/9/2,29.69051237,35.23146001,3314.114,0.1604,1.761573,2,4.5
2016/9/5,23.3303237,37.35795942,3319.68,0.3852,1.867897971,2,4.5
2016/9/6,31.63028867,41.54977311,3342.626,1.0555,2.077488656,2,4.5
2016/9/7,40.83784805,44.57377107,3340.817,0.8742,2.228688553,2,4.5
2016/9/8,42.48559009,45.89084022,3339.564,0.3595,2.294542011,2,4.5
2016/9/9,43.41419718,47.88227835,3318.044,0.5029,2.394113918,2,4.5
2016/9/12,42.44950881,49.599148,3262.604,-1.5478,2.4799574,2,4.5
2016/9/13,48.48120588,51.44502503,3260.333,-1.7853,2.572251251,2,4.5
2016/9/14,49.77427638,52.51315276,3238.73,-3.1391,2.625657638,2,4.5
2016/9/19,48.74026301,53.48551504,3263.124,-2.3318,2.674275752,2,4.5
2016/9/20,54.43421887,53.56373023,3257.403,-2.4696,2.678186512,2,4.5
2016/9/21,53.71541503,52.21937777,3266.636,-1.5418,2.610968889,2,4.5
2016/9/22,53.52477101,50.5209023,3291.121,0.8786,2.526045115,2,4.5
2016/9/23,54.88997229,49.89096821,3275.667,0.4786,2.49454841,2,4.5
2016/9/26,55.60845001,50.53340248,3220.284,-0.5495,2.526670124,2,4.5
2016/9/27,49.2095542,53.10533883,3240.755,-0.667,2.655266942,2,4.5
2016/9/28,46.3681041,55.45169495,3230.89,-0.7961,2.772584748,2,4.5
2016/9/29,43.52456219,59.65226479,3244.387,-0.6618,2.98261324,2,4.5
2016/9/30,49.74516647,62.94997151,3253.285,-1.1371,3.147498576,2,4.5
2016/10/10,58.74457794,63.91825943,3293.869,0.58,3.195912971,2,4.5
2016/10/11,71.04006809,63.71943168,3306.557,2.6559,3.185971584,2,4.5
2016/10/12,63.28769094,61.65373968,3300.01,1.8222,3.082686984,2,4.5
2016/10/13,71.57152312,60.67306267,3302.646,2.2065,3.033653134,2,4.5
2016/10/14,63.31080252,59.65010286,3305.848,1.8858,2.982505143,2,4.5
2016/10/17,55.55489395,61.29446791,3277.879,0.7655,3.064723396,2,4.5
2016/10/18,57.55161146,64.48052924,3321.333,0.8437,3.224026462,2,4.5
2016/10/19,58.64591607,66.19687781,3316.241,0.3052,3.309843891,2,4.5
2016/10/20,57.40362892,66.8824677,3318.604,0.5745,3.344123385,2,4.5
2016/10/21,65.43376426,67.84181915,3327.74,0.7699,3.392090957,2,4.5
2016/10/24,73.1769928,66.48543811,3367.578,1.87,3.324271906,2,4.5
2016/10/25,74.67126193,64.73522021,3367.455,2.7124,3.23676101,2,4.5
2016/10/26,67.84970289,61.64388416,3354.8,1.0109,3.082194208,2,4.5
2016/10/27,62.7594554,60.91712319,3345.695,0.8928,3.04585616,2,4.5
2016/10/28,63.15973759,62.137959,3340.126,0.6551,3.10689795,2,4.5
2016/10/31,57.29547806,62.08735863,3336.278,0.2646,3.104367931,2,4.5
2016/11/1,62.67568538,63.03004267,3359.052,-0.2499,3.151502133,2,4.5
2016/11/2,56.12324563,62.63871767,3333.352,-1.0113,3.131935884,2,4.5
2016/11/3,63.4891371,63.46130791,3365.085,0.3165,3.173065396,2,4.5
2016/11/4,70.08447025,63.26290542,3354.175,0.2637,3.163145271,2,4.5
2016/11/7,62.85613536,62.37477661,3356.592,0.5022,3.11873883,2,4.5
2016/11/8,62.95158229,62.43751703,3371.118,1.0502,3.121875852,2,4.5
2016/11/9,60.32773542,63.42640198,3353.055,-0.1682,3.171320099,2,4.5
2016/11/10,61.05878705,64.94473381,3390.612,1.717,3.24723669,2,4.5
2016/11/11,62.29872211,66.0370098,3417.221,1.5498,3.30185049,2,4.5
2016/11/14,64.7556974,67.13838193,3430.248,2.2552,3.356919096,2,4.5
2016/11/15,63.23257792,68.81905563,3429.87,2.1721,3.440952781,2,4.5
2016/11/16,68.88489198,70.84141141,3429.592,1.7312,3.54207057,2,4.5
2016/11/17,69.43772638,72.01620953,3436.535,2.4694,3.600810477,2,4.5
2016/11/18,67.61244303,74.00027012,3417.455,0.7941,3.700013506,2,4.5
2016/11/21,68.90695487,76.44897414,3441.111,0.7015,3.822448707,2,4.5
2016/11/22,74.83973958,79.81126427,3468.364,1.1123,3.990563214,2,4.5
2016/11/23,75.36671261,80.91220256,3474.729,1.3068,4.045610128,2,4.5
2016/11/24,75.93368071,81.91151121,3488.74,1.7181,4.09557556,2,4.5
2016/11/25,81.34208992,81.3486086,3521.298,2.4489,4.06743043,2,4.5
2016/11/28,82.30466717,79.63557533,3535.081,3.3955,3.981778766,2,4.5
2016/11/29,89.08069564,76.9103944,3564.04,3.5225,3.84551972,2,4.5
2016/11/30,81.44536931,73.04141911,3538.001,1.9999,3.652070956,2,4.5
2016/12/1,81.3625645,71.27201574,3565.036,2.5805,3.563600787,2,4.5
2016/12/2,72.55626507,69.52882622,3528.955,1.1652,3.476441311,2,4.5
2016/12/5,71.06389028,67.97374201,3469.407,-1.4554,3.3986871,2,4.5
2016/12/6,65.95358161,65.69325896,3459.153,-2.1424,3.284662948,2,4.5
2016/12/7,65.86684389,63.30047955,3475.747,-2.4819,3.165023978,2,4.5
2016/12/8,70.82894909,59.93662513,3470.143,-1.9126,2.996831256,2,4.5
2016/12/9,70.90342737,54.52448615,3493.7,-1.9978,2.726224308,2,4.5
2016/12/12,63.22575981,47.56254671,3409.179,-3.4049,2.378127335,2,4.5
2016/12/13,57.38099201,42.13968977,3405.035,-1.8391,2.106984489,2,4.5
2016/12/14,51.59690515,37.16211475,3378.945,-2.3097,1.858105737,2,4.5
2016/12/15,45.68371735,34.3482117,3340.434,-3.9291,1.717410585,2,4.5
2016/12/16,38.35611524,32.84429102,3346.031,-3.6003,1.642214551,2,4.5
2016/12/19,29.1317907,32.68009831,3328.983,-4.7887,1.634004916,2,4.5
2016/12/20,30.68861818,33.76080956,3309.064,-2.9678,1.688040478,2,4.5
2016/12/21,27.51554186,33.4400961,3338.536,-1.9556,1.672004805,2,4.5
2016/12/22,34.71348687,32.09605709,3335.672,-1.2752,1.604802854,2,4.5
2016/12/23,36.66019325,30.77359277,3307.599,-0.9771,1.538679638,2,4.5
2016/12/26,37.37095902,30.40413247,3322.401,-0.6971,1.520206623,2,4.5
2016/12/27,35.61605816,31.31881419,3316.385,-0.3687,1.56594071,2,4.5
2016/12/28,28.76433744,33.92550594,3301.889,-0.2075,1.696275297,2,4.5
2016/12/29,19.45130778,37.69604686,3297.765,-1.223,1.884802343,2,4.5
2016/12/30,26.77870095,44.17426386,3310.081,-0.7637,2.208713193,2,4.5
2017/1/3,34.44343145,50.63071601,3342.227,1.0491,2.5315358,2,4.5
2017/1/4,42.85904937,54.43364976,3368.312,1.3821,2.721682488,2,4.5
2017/1/5,51.25620865,55.60685685,3367.789,1.5477,2.780342843,2,4.5
2017/1/6,51.38758295,55.47421076,3347.667,1.3873,2.773710538,2,4.5
2017/1/9,58.32060983,54.85582341,3363.901,1.9972,2.742791171,2,4.5
2017/1/10,65.51741382,53.03793765,3358.271,1.4563,2.651896883,2,4.5
2017/1/11,57.26103396,50.97446934,3334.495,-0.2229,2.548723467,2,4.5
2017/1/12,49.89829192,50.3104966,3317.624,-1.5094,2.51552483,2,4.5
2017/1/13,50.46033209,50.83749552,3319.912,-1.4249,2.541874776,2,4.5
2017/1/16,47.67725885,51.20366717,3319.446,-0.8415,2.560183358,2,4.5
2017/1/17,47.41329527,50.9238758,3326.356,-1.1183,2.54619379,2,4.5
2017/1/18,53.13660395,50.4500937,3339.365,-0.5598,2.522504685,2,4.5
2017/1/19,53.27719755,50.15216739,3329.289,-0.1535,2.50760837,2,4.5
2017/1/20,53.0602854,48.76790891,3354.889,1.1214,2.438395445,2,4.5
2017/1/23,52.65736199,46.21872689,3364.081,1.3264,2.310936345,2,4.5
2017/1/24,45.99851066,43.89855647,3364.451,1.3515,2.194927823,2,4.5
2017/1/25,44.57060266,43.93293033,3375.904,1.4837,2.196646516,2,4.5
2017/1/26,51.34904608,45.65317749,3387.961,1.4497,2.282658875,2,4.5
2017/2/3,44.97164665,48.55251647,3364.492,1.0587,2.427625823,2,4.5
2017/2/6,37.7651933,52.7764832,3373.205,0.5488,2.63882416,2,4.5
2017/2/7,38.73633945,58.32134428,3365.685,0.0519,2.916067214,2,4.5
2017/2/8,46.20475382,63.04992801,3383.288,0.5639,3.1524964,2,4.5
2017/2/9,54.89208566,66.73958298,3396.292,0.6079,3.336979149,2,4.5
2017/2/10,68.74507991,67.60165169,3413.487,0.7571,3.380082585,2,4.5
2017/2/13,70.31544705,67.33960516,3436.275,2.1174,3.366980258,2,4.5
2017/2/14,71.03435979,67.05434483,3435.804,1.8447,3.352717242,2,4.5
2017/2/15,67.10784181,66.79873394,3421.713,1.6575,3.339936697,2,4.5
2017/2/16,68.34268368,66.82411189,3440.933,1.6962,3.341205594,2,4.5
2017/2/17,60.0644979,66.42133518,3421.442,0.7453,3.321066759,2,4.5
2017/2/20,67.17280073,67.13072228,3471.393,1.6989,3.356536114,2,4.5
2017/2/21,68.60388508,65.82752602,3482.823,1.3606,3.291376301,2,4.5
2017/2/22,69.50069441,64.31979637,3489.757,1.5734,3.215989819,2,4.5
2017/2/23,67.26010952,61.50202703,3473.323,1.5126,3.075101352,2,4.5
2017/2/24,65.92602343,57.91261664,3473.852,0.9661,2.895630832,2,4.5
2017/2/27,64.32082049,54.47259476,3446.223,0.7373,2.723629738,2,4.5
2017/2/28,59.35362322,52.52334266,3452.81,-0.5314,2.626167133,2,4.5
2017/3/1,59.55750718,50.25763931,3458.438,-0.6977,2.512881966,2,4.5
2017/3/2,52.59407836,48.13081396,3435.096,-1.5717,2.406540698,2,4.5
2017/3/3,45.7236472,46.71961198,3427.863,-1.3114,2.335980599,2,4.5
2017/3/6,45.28589215,46.26962302,3446.484,-0.7834,2.313481151,2,4.5
2017/3/7,52.62530787,45.68363013,3453.957,0.2287,2.284181507,2,4.5
2017/3/8,45.75940311,45.10949642,3448.731,-0.1138,2.255474821,2,4.5
2017/3/9,46.79655506,47.09374121,3426.944,-0.9086,2.354687061,2,4.5
2017/3/10,44.1268665,48.86330625,3427.892,-0.206,2.443165312,2,4.5
2017/3/13,43.02371342,50.97301179,3458.098,0.8858,2.548650589,2,4.5
2017/3/14,41.76993481,53.17306458,3456.693,0.302,2.658653229,2,4.5
2017/3/15,49.18050561,55.46567636,3463.644,0.2863,2.773283818,2,4.5
2017/3/16,57.66487189,57.69568154,3481.507,0.9533,2.884784077,2,4.5
2017/3/17,57.41394527,58.72694235,3445.805,0.5596,2.936347118,2,4.5
2017/3/20,56.78509972,59.92859674,3449.613,0.6424,2.996429837,2,4.5
2017/3/21,56.22403021,61.19269545,3466.347,0.2463,3.059634772,2,4.5
2017/3/22,55.52560549,62.37800516,3450.05,-0.1832,3.118900258,2,4.5
2017/3/23,62.56053665,62.48033414,3461.978,-0.0386,3.124016707,2,4.5
2017/3/24,63.85243677,61.41028074,3489.6,0.2436,3.070514037,2,4.5
2017/3/27,64.62387161,60.46909633,3478.039,0.9378,3.023454816,2,4.5
2017/3/28,64.36969196,59.67639016,3469.809,0.5907,2.983819508,2,4.5
2017/3/29,63.33588845,59.08107104,3465.193,-0.0274,2.954053552,2,4.5
2017/3/30,56.13957938,58.39940025,3436.758,-0.3779,2.919970012,2,4.5
2017/3/31,56.14021626,58.44240533,3456.045,-0.1624,2.922120266,2,4.5
2017/4/5,58.20533032,58.88662683,3503.893,0.4242,2.944331342,2,4.5
2017/4/6,59.86763461,58.83660812,3514.047,1.0453,2.941830406,2,4.5
2017/4/7,60.79777722,57.42220609,3517.463,1.3791,2.871110304,2,4.5
2017/4/10,59.24586369,54.73222685,3505.139,1.1617,2.736611342,2,4.5
2017/4/11,56.39760985,52.31852401,3517.328,2.33,2.6159262,2,4.5
2017/4/12,58.80554531,50.23366377,3509.439,1.5445,2.511683188,2,4.5
2017/4/13,57.90521802,48.7332952,3514.566,0.3061,2.43666476,2,4.5
2017/4/14,51.38122244,48.37493003,3486.504,-0.7821,2.418746502,2,4.5
2017/4/17,44.65790179,48.18047575,3479.942,-1.0675,2.409023787,2,4.5
2017/4/18,44.76364665,48.87261125,3462.743,-1.2113,2.443630563,2,4.5
2017/4/19,43.88844841,49.41835292,3445.876,-2.0461,2.470917646,2,4.5
2017/4/20,49.80333389,48.86201213,3461.548,-1.367,2.443100607,2,4.5
2017/4/21,55.75502701,48.45888042,3466.787,-1.3618,2.422944021,2,4.5
2017/4/24,50.21449672,47.42646828,3431.259,-1.5882,2.371323414,2,4.5
2017/4/25,48.81071484,45.84526358,3440.974,-1.1169,2.292263179,2,4.5
2017/4/26,48.03809667,44.63100883,3445.183,-0.5004,2.231550441,2,4.5
2017/4/27,40.55040368,43.68096388,3446.72,0.0313,2.184048194,2,4.5
2017/4/28,47.38454358,43.96698591,3439.753,-0.6256,2.198349295,2,4.5
2017/5/2,49.5605542,42.02762059,3426.577,-1.16,2.10138103,2,4.5
2017/5/3,40.72726853,40.89105973,3413.128,-0.5277,2.044552986,2,4.5
2017/5/4,41.52518631,39.93714787,3404.386,-1.0669,1.996857394,2,4.5
2017/5/5,42.33782701,38.74699043,3382.55,-1.8306,1.937349522,2,4.5
2017/5/8,42.26653584,38.53839066,3358.813,-2.577,1.926919533,2,4.5
2017/5/9,35.74835168,38.4140924,3352.532,-2.5619,1.92070462,2,4.5
2017/5/10,42.741189,39.2834128,3337.701,-2.6212,1.96417064,2,4.5
2017/5/11,35.00379739,39.18125123,3356.646,-1.6611,1.959062561,2,4.5
2017/5/12,34.38424167,40.14356666,3385.379,-0.549,2.007178333,2,4.5
2017/5/15,41.08622837,42.37366928,3399.194,0.5005,2.118683464,2,4.5
2017/5/16,41.52074632,44.78083465,3428.649,2.0688,2.239041732,2,4.5
2017/5/17,40.96427406,47.25280244,3409.966,1.7109,2.362640122,2,4.5
2017/5/18,42.12821955,51.28257014,3398.113,1.8057,2.564128507,2,4.5
2017/5/19,40.77768998,56.56131088,3403.849,1.4069,2.828065544,2,4.5
2017/5/22,47.7648574,63.08123697,3411.239,0.768,3.154061849,2,4.5
2017/5/23,55.52922059,67.20608198,3424.194,0.7397,3.360304099,2,4.5
2017/5/24,56.35255306,70.23700677,3424.167,-0.1276,3.511850339,2,4.5
2017/5/25,65.14288029,72.09581433,3485.658,2.2131,3.604790717,2,4.5
2017/5/26,73.80066398,72.41964874,3480.435,2.4108,3.620982437,2,4.5
2017/5/31,79.89724652,71.3109836,3492.884,2.5997,3.56554918,2,4.5
2017/6/1,72.51392743,69.16155543,3497.738,2.5216,3.458077772,2,4.5
2017/6/2,73.71476935,69.37764984,3486.507,1.8207,3.468882492,2,4.5
2017/6/5,67.50539843,69.46846893,3468.753,1.3123,3.473423446,2,4.5
2017/6/6,67.08588671,69.58860323,3492.881,0.2121,3.479430162,2,4.5
